,VehicleId,PolicyActivityId,PolicyNumber,VinMasterId,Vin,Manufacturer,Model,ModelYear,SeatingCapacity,VehicleTypeCode,VehicleSlno,VehicleEffectiveDate,VehicleExpirationDate,RegistrationState,RegPlateNo,BumperDiscountInd,DamagiabilityInd,DrlInd,EngineType,UnrepairedDamageInd,CarpoolInd,NewVehicleInd,NonOwnedVehicleInd,PrincOperInd,TractionCtrlInd,PhysicalDamageInd,VehicleLength,MaxSpeed,OrigCost,MedallionNo,VehiclePerformance,FullGlassProtection,GvwCode,Odometer,VehicleAge,VehicleActivityCode,OldVehicleId,VehicleVersion,AnnualMilage,PrimaryDriver,SecondaryDriver,IsActive,CreatedBy,CreatedDate,ModifiedBy,ModifiedDate,EncryptedVin,VehicleActualCost,InspectionDate,InspectionStatus,VehicleCondition,InspectionDueDate,DocumentReceivedDate,InspectionRequired,InspectionNumber,CertificateHolderCity
50,165,Q0000114,,,XXXXXXXXXXX151920,26.0,,2013.0,12.0,,1.0,2021-01-16,2021-01-16,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,8.0,ADD,,,,,,True,Administrator,2021-04-18 01:57:43.197,Administrator,2021-04-21 01:52:30.660,ADsi5zZ3ky9yGUI/J3JWaAIAAAArBkPJ74CXBuEjHxf/Gc1KKAviZ8SY/IvgWoA2ez1PI1hydz/O1o0NE49nI/RHHdE=,0.0,,,,1900-01-01,1900-01-01,True,,
51,166,Q0000112,,,XXXXXXXXXXXL58370,63.0,,2013.0,8.0,,1.0,2020-07-02,2021-07-02,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,7.0,ADD,,,,,,True,Administrator,2021-04-18 02:13:38.710,Administrator,2021-04-18 02:15:30.390,ADsi5zZ3ky9yGUI/J3JWaAIAAADC7SUmP539pOCqsYnT9hj/zRAjh0ttea/lFiYA6XgoVxHCk3rOHxTY5Hxbov4rhXU=,0.0,,,,1900-01-01,1900-01-01,True,,
52,167,Q0000112,,,XXXXXXXXXXXL53912,63.0,,2014.0,8.0,,2.0,2020-07-02,2021-07-02,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,6.0,ADD,,,,,,True,Administrator,2021-04-18 02:13:38.710,Administrator,2021-04-18 02:15:30.390,ADsi5zZ3ky9yGUI/J3JWaAIAAACg24vYiiw6OIaUTTdTfhFZF0qCKkdGWqWjGn+qF/zIhXV92c9LO5z44kFVKw7PJfc=,0.0,,,,1900-01-01,1900-01-01,True,,
53,168,Q0000112,,,XXXXXXXXXXX127199,40.0,,2017.0,8.0,,3.0,2020-07-02,2021-07-02,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,3.0,ADD,,,,,,True,Administrator,2021-04-18 02:13:38.710,Administrator,2021-04-18 02:15:30.390,ADsi5zZ3ky9yGUI/J3JWaAIAAAC+APjwKhBV4pkMJbDhX29aB0lM6uFpA8anY4LguIytFOVcMvOYIoI6wG6Sp8WfgAM=,0.0,,,,1900-01-01,1900-01-01,True,,
54,169,Q0000112,,,XXXXXXXXXXX529450,47.0,,2009.0,8.0,,4.0,2020-07-02,2021-07-02,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,11.0,ADD,,,,,,True,Administrator,2021-04-18 02:13:38.710,Administrator,2021-04-18 02:15:30.390,ADsi5zZ3ky9yGUI/J3JWaAIAAADO7Bm5JJBmvTtXIPdHuI6ThgiyvDH2ieMMprmNVUuEliV98FTxY6k5XfSeSxRDkpE=,0.0,,,,1900-01-01,1900-01-01,True,,
55,170,Q0000117,,,XXXXXXXXXXX422278,31.0,,2015.0,5.0,,1.0,2020-12-31,2021-08-26,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,5.0,ADD,,,,,,True,Administrator,2021-04-18 02:00:32.240,RSHUKLA,2021-10-12 18:02:34.757,ADsi5zZ3ky9yGUI/J3JWaAIAAAAPa4424Dc4o2wwxT+TeZBydXev/S3skvY6RZWgZbtn01ve/hcDdbJVZG28bzljNtE=,0.0,,,,1900-01-01,1900-01-01,True,,
56,173,Q0000121,,,XXXXXXXXXXX285620,30.0,,2014.0,7.0,,1.0,2020-05-27,2021-05-27,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,6.0,ADD,,,,,,True,Administrator,2021-04-18 02:22:52.767,Administrator,2021-04-18 02:42:33.483,ADsi5zZ3ky9yGUI/J3JWaAIAAABLWT9uzWx8cTHku9vnt8NdPb6l0fqsV/X6kuwARq609ggGT10Jn5/pCwaPp1mbHyk=,0.0,,,,1900-01-01,1900-01-01,True,,
57,174,Q0000121,,,XXXXXXXXXXX631371,30.0,,2015.0,7.0,,2.0,2020-05-27,2020-08-18,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,5.0,DEL,,,,,,True,Administrator,2021-04-18 02:22:52.767,Administrator,2021-04-18 02:42:33.483,ADsi5zZ3ky9yGUI/J3JWaAIAAAD0Y/Iuu3yyCu62YXo5gPtIzEBvLzkK4Ak4EOyly6LQsr1dQitJ4+zrIPg6UkgB6nE=,0.0,,,,1900-01-01,1900-01-01,True,,
58,175,Q0000121,,,XXXXXXXXXXX285667,30.0,,2014.0,7.0,,3.0,2020-05-27,2020-10-06,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,6.0,ADD,,,,,,True,Administrator,2021-04-18 02:22:52.767,Administrator,2021-04-18 02:42:33.483,ADsi5zZ3ky9yGUI/J3JWaAIAAADMLCfZEkUsnmaSZeFcObKBVs6KQ5Y7Ehvntx4meatk17DD7vh8Rqpg1hrQBFSbNVU=,0.0,,,,1900-01-01,1900-01-01,True,,
59,176,Q0000122,,,XXXXXXXXXXX817919,30.0,,2008.0,7.0,,1.0,2020-12-28,2021-02-24,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,12.0,ADD,,,,,,True,Administrator,2021-04-18 02:51:08.313,RSHUKLA,2021-11-08 17:27:04.703,ADsi5zZ3ky9yGUI/J3JWaAIAAACM5FPYXeJF0ZhUfpoqdYYz2SAOZUYGnlKj41iFW7hgFdv28AcXFdXevVINE3OSLSA=,0.0,,,,1900-01-01,1900-01-01,True,,
60,177,Q0000122,,,XXXXXXXXXXX827285,30.0,,2008.0,7.0,,2.0,2020-12-28,2021-03-01,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,12.0,ADD,,,,,,True,Administrator,2021-04-18 02:51:08.313,RSHUKLA,2021-11-08 17:27:04.703,ADsi5zZ3ky9yGUI/J3JWaAIAAABkka4jrq43aAQjmIxDBuOOuiVlVed7Ffo78rDuZ2g6NJu/HgqWYiTnkPsvsz0Mzqs=,0.0,,,,1900-01-01,1900-01-01,True,,
61,178,Q0000122,,,XXXXXXXXXXX624659,30.0,,2009.0,7.0,,3.0,2020-12-28,2021-12-28,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,11.0,ADD,,,,,,True,Administrator,2021-04-18 02:51:08.313,RSHUKLA,2021-11-08 17:27:04.703,ADsi5zZ3ky9yGUI/J3JWaAIAAAAbW0MNJpGcqLsI6v8Lg3Y+AVtttZ9SVIdQ73ywHKWE01s5TFNLFeMbuNnyb9r0ISA=,0.0,,,,1900-01-01,1900-01-01,True,,
62,179,Q0000122,,,XXXXXXXXXXX033492,11.0,,2007.0,5.0,,4.0,2020-12-28,2021-06-29,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,13.0,ADD,,,,,,True,Administrator,2021-04-18 02:51:08.313,RSHUKLA,2021-11-08 17:27:04.703,ADsi5zZ3ky9yGUI/J3JWaAIAAACsnaGWPgosnlR4ZR2UEPIvdhO5WrVVkOhUbAG0T6DWcEeJ4IPCk4qmQjmrCp4M5VY=,0.0,,,,1900-01-01,1900-01-01,True,,
63,180,Q0000122,,,XXXXXXXXXXX775417,47.0,,2002.0,7.0,,5.0,2020-12-28,2021-03-01,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,18.0,ADD,,,,,,True,Administrator,2021-04-18 02:51:08.313,RSHUKLA,2021-11-08 17:27:04.703,ADsi5zZ3ky9yGUI/J3JWaAIAAADMC9Z24dGUubGc2wn/rDVnUYlkSygV3nu6Y0+wEaXocyLJerS3KDL5x4kQ3FU63nc=,0.0,,,,1900-01-01,1900-01-01,True,,
64,181,Q0000122,,,XXXXXXXXXXXB39068,27.0,,2008.0,12.0,,6.0,2020-12-28,2021-12-28,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,12.0,ADD,,,,,,True,Administrator,2021-04-18 02:51:08.313,RSHUKLA,2021-11-08 17:27:04.703,ADsi5zZ3ky9yGUI/J3JWaAIAAACjpOUfD9QkizlG5saF/u9PfeOrBvN5zj2LPEmxVZlWj7n5LNjySVu9CExHMQDz6lU=,0.0,,,,1900-01-01,1900-01-01,True,,
65,182,Q0000121,,,XXXXXXXXXXX285670,30.0,,2014.0,7.0,,4.0,2020-10-06,2021-05-27,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,6.0,REP,175.0,,,,,True,Administrator,2021-04-18 02:42:33.483,Administrator,2021-04-18 02:42:33.483,ADsi5zZ3ky9yGUI/J3JWaAIAAAAma+2lRec+aMemSagE9xwFSxp1OVDmkEQitcNp8XwPGRrWurfT0OEkuaWvCd8JPOE=,0.0,,,,1900-01-01,1900-01-01,True,,
66,183,Q0000124,,,XXXXXXXXXXX643847,30.0,,2011.0,7.0,,1.0,2020-06-11,2021-06-11,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,9.0,ADD,,,,,,True,Administrator,2021-04-18 03:05:35.843,Administrator,2021-04-18 07:18:58.310,ADsi5zZ3ky9yGUI/J3JWaAIAAABJecSTmXJWDZlf0hb5cKazF4yShZtIlmalVfx2yc6tEJDLnGrgxPwDdGHEQZyCaIU=,0.0,,,,1900-01-01,1900-01-01,True,,
67,184,Q0000125,,,XXXXXXXXXXX016123,10.0,,2011.0,5.0,,1.0,2020-12-19,2021-12-19,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,9.0,EDIT,,,,,,True,Administrator,2021-04-18 03:59:26.617,Administrator,2021-04-21 05:01:20.280,ADsi5zZ3ky9yGUI/J3JWaAIAAAASqcjWZko4MudJpExbENltpS0LPtJqmAmK5uL5STzj+WJCPYcNRPptqHbZT9BCWZ0=,0.0,,,,1900-01-01,1900-01-01,True,,
68,185,Q0000127,,,XXXXXXXXXXX037003,11.0,,2005.0,5.0,,1.0,2020-06-11,2021-06-11,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,15.0,ADD,,,,,,True,Administrator,2021-04-18 03:36:21.080,Administrator,2021-04-18 07:23:43.113,ADsi5zZ3ky9yGUI/J3JWaAIAAAAYJ94xlLitV1i835TcriLskMaVENCRiQWCuFlqf5jCNgePsPGIHIfPXO7DxY3lwRU=,0.0,,,,1900-01-01,1900-01-01,True,,
69,186,Q0000125,,,XXXXXXXXXXX262976,30.0,,2012.0,7.0,,2.0,2020-12-19,2021-12-19,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,8.0,EDIT,,,,,,True,Administrator,2021-04-18 03:59:26.617,Administrator,2021-04-21 05:01:20.280,ADsi5zZ3ky9yGUI/J3JWaAIAAADtL4e/nHWDFsPcRTpqaiCVAf533KwwR3ix+EEIdsaeW/dg88X+FJprhS3J/Ngb/3A=,0.0,,,,1900-01-01,1900-01-01,True,,
70,187,Q0000125,,,XXXXXXXXXXX148174,26.0,,2011.0,12.0,,3.0,2020-12-19,2021-12-19,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,9.0,EDIT,,,,,,True,Administrator,2021-04-18 03:59:26.617,Administrator,2021-04-21 05:01:20.280,ADsi5zZ3ky9yGUI/J3JWaAIAAACbI0P0KeI2Qjv+croL45MWLSWZdN+mbPLWGmdRwG7gigqtuIv5Bj7bVdixB0zzh8Q=,0.0,,,,1900-01-01,1900-01-01,True,,
71,188,Q0000125,,,XXXXXXXXXXX294160,26.0,,2014.0,5.0,,4.0,2020-12-19,2021-12-19,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,6.0,EDIT,,,,,,True,Administrator,2021-04-18 03:59:26.617,Administrator,2021-04-21 05:01:20.280,ADsi5zZ3ky9yGUI/J3JWaAIAAADfqNxqcmDYwpikmL0nAewaKuUuBFvdMF6v0JaZqqH8MtvBChPbyZtE6l31drZ2fno=,0.0,,,,1900-01-01,1900-01-01,True,,
72,189,Q0000127,,,XXXXXXXXXXX509515,39.0,,2009.0,5.0,,2.0,2020-06-11,2021-06-11,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,11.0,ADD,,,,,,True,Administrator,2021-04-18 03:36:21.080,Administrator,2021-04-18 07:23:43.113,ADsi5zZ3ky9yGUI/J3JWaAIAAABAHTCfqWn/LFpoWwLDRquA72ChhRAXcbE5ypdhXGibTxgBI//J7sf/GVG8+T4AA9I=,0.0,,,,1900-01-01,1900-01-01,True,,
73,190,Q0000127,,,XXXXXXXXXXX098518,11.0,,2005.0,5.0,,3.0,2020-06-11,2021-06-11,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,15.0,ADD,,,,,,True,Administrator,2021-04-18 03:36:21.080,Administrator,2021-04-18 07:23:43.113,ADsi5zZ3ky9yGUI/J3JWaAIAAADJBcK+yl0H7oViq4Dx8m6v+qzaiyW2JiUzaN97/NMPt4crnhZg346g7lfsblALXt4=,0.0,,,,1900-01-01,1900-01-01,True,,
74,191,Q0000127,,,XXXXXXXXXXX649224,39.0,,2010.0,5.0,,4.0,2020-06-11,2021-06-11,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,10.0,ADD,,,,,,True,Administrator,2021-04-18 03:36:21.080,Administrator,2021-04-18 07:23:43.113,ADsi5zZ3ky9yGUI/J3JWaAIAAAD0sfhY4pBnTz64w3lK4q5NeFcTWXyAel8vPt7HpH6zb0kfZGSQc3vO+V5Dmt5cPPQ=,0.0,,,,1900-01-01,1900-01-01,True,,
75,192,Q0000127,,,XXXXXXXXXXX671230,11.0,,2006.0,5.0,,5.0,2020-06-11,2021-06-11,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,14.0,ADD,,,,,,True,Administrator,2021-04-18 03:36:21.080,Administrator,2021-04-18 07:23:43.113,ADsi5zZ3ky9yGUI/J3JWaAIAAABjO+cBC4Dyv8xqvmj19uCZ5NV5lZOQQClOOnvqJg+Dcmsujm69pBQqoAH0qeFnKcg=,0.0,,,,1900-01-01,1900-01-01,True,,
76,194,Q0000130,,,XXXXXXXXXXX034229,11.0,,2010.0,5.0,,1.0,2020-12-04,2021-12-04,10.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,10.0,ADD,,,,,,True,Administrator,2021-04-18 04:00:56.520,Administrator,2021-04-18 07:26:52.950,ADsi5zZ3ky9yGUI/J3JWaAIAAACysST002SoaoirwRa+QOEv+bAAf5F3CBZDcIhRXDZSePZHkjJEwpbsGDWcJ0YHEeI=,0.0,,,,1900-01-01,1900-01-01,True,,
77,195,Q0000134,,,XXXXXXXXXXXA09456,27.0,,2009.0,5.0,,1.0,2020-05-21,2021-05-21,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,11.0,ADD,,,,,,True,Administrator,2021-04-18 05:25:44.940,Administrator,2021-04-22 08:32:47.807,ADsi5zZ3ky9yGUI/J3JWaAIAAAB5mfLLbTLZUqgbT2S2hocoo3W1Yd2KSFJu/+0WS6tqnLHqCEhsTsIF4JjqT8FZKb0=,0.0,,,,1900-01-01,1900-01-01,True,,
78,197,Q0000140,,,XXXXXXXXXXX661233,28.0,,2003.0,5.0,,1.0,2020-05-20,2021-05-20,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,17.0,ADD,,,,,,True,Administrator,2021-04-18 05:49:20.853,Administrator,2021-04-18 06:13:30.247,ADsi5zZ3ky9yGUI/J3JWaAIAAAAngF4CCqVS6c1V89LdMYoqSllPA4zWGtawng1rhCUiwh4j/wu+HE+oqHWABPRfw6M=,0.0,,,,1900-01-01,1900-01-01,True,,
79,198,Q0000140,,,XXXXXXXXXXX673892,28.0,,2003.0,5.0,,2.0,2020-05-20,2021-05-20,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,17.0,ADD,,,,,,True,Administrator,2021-04-18 05:49:20.853,Administrator,2021-04-18 06:13:30.247,ADsi5zZ3ky9yGUI/J3JWaAIAAADSX5VC+40/6Nrgugd3A701tIYiBQJfPxC3o6oJebSvHWthX1fCIUUUPGynewrrJO4=,0.0,,,,1900-01-01,1900-01-01,True,,
80,200,Q0000141,,,XXXXXXXXXX108047,26.0,92.0,2018.0,7.0,,1.0,2020-09-11,2021-09-11,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,3.0,NEW,,,,,,True,Administrator,2021-04-18 06:07:10.573,Administrator,2021-04-18 06:27:02.380,ADsi5zZ3ky9yGUI/J3JWaAIAAAC6G5FR8VCpb70LDsSd7uUIisr2wK7SxYfODSbwfdToFV35cZjhcKn8yN2/vtdxUmY=,0.0,,,,1900-01-01,1900-01-01,True,,
81,201,Q0000135,,,XXXXXXXXXXX500973,46.0,,2012.0,5.0,,1.0,2021-03-04,2022-03-04,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,9.0,ADD,,,,,,True,Administrator,2021-04-18 07:05:22.470,Administrator,2021-04-18 07:13:47.820,ADsi5zZ3ky9yGUI/J3JWaAIAAAByuY3U5No1gcx1Rg+gWPb9ltYSvNdDusPi/98cb39iVTQHfVU+21H75G/xGwGYyrw=,0.0,,,,1900-01-01,1900-01-01,True,,
82,202,Q0000135,,,XXXXXXXXXXX247234,11.0,23.0,2018.0,5.0,,2.0,2021-03-04,2022-03-04,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,3.0,ADD,,,,,,True,Administrator,2021-04-18 07:05:22.470,Administrator,2021-04-18 07:13:47.820,ADsi5zZ3ky9yGUI/J3JWaAIAAAAbtyT37XyaPPJ8wgIW2gyhbDaqiwDSBABK0cOb9rUGnpa/iFAiWyvk8vRxm+rfxmU=,0.0,,,,1900-01-01,1900-01-01,True,,
83,203,Q0000135,,,XXXXXXXXXXX005396,10.0,4.0,2015.0,5.0,,3.0,2021-03-04,2022-03-04,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,6.0,ADD,,,,,,True,Administrator,2021-04-18 07:05:22.470,Administrator,2021-04-18 07:13:47.820,ADsi5zZ3ky9yGUI/J3JWaAIAAADKpx2u/gwL5Cox5U2dmVXom7SwKx8TlaFrIyd1g3ECs155Hyota6fI3YIbsElg22g=,0.0,,,,1900-01-01,1900-01-01,True,,
84,204,Q0000135,,,XXXXXXXXXXX541918,11.0,17.0,2015.0,7.0,,4.0,2021-03-04,2022-03-04,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,6.0,ADD,,,,,,True,Administrator,2021-04-18 07:05:22.470,Administrator,2021-04-18 07:13:47.820,ADsi5zZ3ky9yGUI/J3JWaAIAAAA/8bF2PxADOZvsu/Flk152hDEyihZC9fu/XleEoXT6zoRP8x5C31L3IRSjhrq2SOo=,0.0,,,,1900-01-01,1900-01-01,True,,
85,205,Q0000137,,,XXXXXXXXXXX189085,47.0,,2010.0,7.0,,1.0,2020-12-14,2021-12-14,14.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,10.0,EDIT,,,,,,True,Administrator,2021-04-18 06:40:08.380,Administrator,2021-04-23 03:28:16.800,ADsi5zZ3ky9yGUI/J3JWaAIAAACYjzfa3bDyB3szOBXXOyS/WSzMZZ6LUzKsXaU9Odm1CZxn0uCK7r4ycL5HH3Rzk5A=,0.0,,,,1900-01-01,1900-01-01,True,,
86,206,Q0000135,,,XXXXXXXXXXX213817,30.0,157.0,2012.0,7.0,,5.0,2021-03-04,2022-03-04,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,9.0,ADD,,,,,,True,Administrator,2021-04-18 07:05:22.470,Administrator,2021-04-18 07:13:47.820,ADsi5zZ3ky9yGUI/J3JWaAIAAAAnpFnQ3LBpM1q5NDlhiEQbfcoktTNG8TB+xmIGe/a7IHarRINJpQGfcB4uxEjHhmU=,0.0,,,,1900-01-01,1900-01-01,True,,
87,207,Q0000137,,,XXXXXXXXXXX616419,30.0,157.0,2009.0,7.0,,2.0,2020-12-14,2021-12-14,14.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,12.0,EDIT,,,,,,True,Administrator,2021-04-18 06:40:08.380,Administrator,2021-04-23 03:28:16.800,ADsi5zZ3ky9yGUI/J3JWaAIAAADJizWC+iWq2NzfbnU+/r72+UvgT784CsRIzmIAl9zKKJJqxhQQS7utqg8LCIi8bm4=,0.0,,,,1900-01-01,1900-01-01,True,,
88,208,Q0000137,,,XXXXXXXXXXX162111,30.0,157.0,2008.0,7.0,,3.0,2020-12-14,2021-12-14,14.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,13.0,EDIT,,,,,,True,Administrator,2021-04-18 06:40:08.380,Administrator,2021-04-23 03:28:16.800,ADsi5zZ3ky9yGUI/J3JWaAIAAAD4RoEjYdk/BPh35lqOtNirD+fhhytgaRl7nU9u/boXA+Gu67KsurUdLjbYIaBphV0=,0.0,,,,1900-01-01,1900-01-01,True,,
89,209,Q0000135,,,XXXXXXXXXXX151505,11.0,16.0,2012.0,5.0,,6.0,2021-03-04,2022-03-04,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,9.0,ADD,,,,,,True,Administrator,2021-04-18 07:05:22.470,Administrator,2021-04-18 07:13:47.820,ADsi5zZ3ky9yGUI/J3JWaAIAAAAxJcnfdwZEEd5FliMOfpA+cbBl2WgxvsHpi8X6+HzlzTy1TkWxWe5jgX1kgjY610s=,0.0,,,,1900-01-01,1900-01-01,True,,
90,210,Q0000137,,,XXXXXXXXXXX219939,30.0,157.0,2010.0,7.0,,4.0,2020-12-14,2021-12-14,14.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,11.0,EDIT,,,,,,True,Administrator,2021-04-18 06:40:08.380,Administrator,2021-04-23 03:28:16.800,ADsi5zZ3ky9yGUI/J3JWaAIAAADd3Ds48qzj6CMqEss8KsmJlxHgejGqCl2K0ukxnVhkwnQspmcR5qIVHdPhog8stVo=,0.0,,,,1900-01-01,1900-01-01,True,,
91,211,Q0000135,,,XXXXXXXXXXX030367,11.0,16.0,2015.0,5.0,,7.0,2021-03-04,2022-03-04,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,6.0,ADD,,,,,,True,Administrator,2021-04-18 07:05:22.470,Administrator,2021-04-18 07:13:47.820,ADsi5zZ3ky9yGUI/J3JWaAIAAABd8OGR68hv3kZ1H5ORDF9WPctXtg1F+GG16MBhhg8XEIs+BPG4IrEc0TOIKTNtopY=,0.0,,,,1900-01-01,1900-01-01,True,,
92,212,Q0000137,,,XXXXXXXXXXX308178,30.0,157.0,2012.0,7.0,,5.0,2020-12-14,2021-12-14,14.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,9.0,EDIT,,,,,,True,Administrator,2021-04-18 06:40:08.380,Administrator,2021-04-23 03:28:16.800,ADsi5zZ3ky9yGUI/J3JWaAIAAACr78VhvfjhTO+m5LqxSnBdIWvs2W64EucVy73PIQZbVDsUYls1MG0lGfslED6MNJ4=,0.0,,,,1900-01-01,1900-01-01,True,,
93,213,Q0000135,,,XXXXXXXXXXX629412,11.0,17.0,2015.0,7.0,,8.0,2021-03-04,2022-03-04,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,6.0,ADD,,,,,,True,Administrator,2021-04-18 07:05:22.470,Administrator,2021-04-18 07:13:47.820,ADsi5zZ3ky9yGUI/J3JWaAIAAADDO6MjNmAchGFIAnYocr2fRoCE1DPtvSigrqQO/+irGa2fXwdJIm/O4EaDIf7Sk5Q=,0.0,,,,1900-01-01,1900-01-01,True,,
94,214,Q0000137,,,XXXXXXXXXXX160533,30.0,157.0,2012.0,7.0,,6.0,2020-12-14,2021-02-11,14.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,9.0,EDIT,,,,,,True,Administrator,2021-04-18 06:40:08.380,Administrator,2021-04-23 03:28:16.800,ADsi5zZ3ky9yGUI/J3JWaAIAAAAySgpykn82WgGF+7/ncV2Oy7uC2P6gr9uC38iEp1Z1hkaLlKsoFPRMvKBPRtTZbGI=,0.0,,,,1900-01-01,1900-01-01,True,,
95,215,Q0000137,,,XXXXXXXXXXX219878,30.0,157.0,2010.0,7.0,,7.0,2020-12-14,2021-12-14,14.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,11.0,EDIT,,,,,,True,Administrator,2021-04-18 06:40:08.380,Administrator,2021-04-23 03:28:16.800,ADsi5zZ3ky9yGUI/J3JWaAIAAADitpqHEcJtQXeXROpjgGE2ZOF2AJmWyo0aO42fseTEMFD19n+mgzDjhodAVm3RmTw=,0.0,,,,1900-01-01,1900-01-01,True,,
96,216,Q0000137,,,XXXXXXXXXXX397534,30.0,157.0,2010.0,7.0,,8.0,2020-12-14,2021-12-14,14.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,11.0,EDIT,,,,,,True,Administrator,2021-04-18 06:40:08.380,Administrator,2021-04-23 03:28:16.800,ADsi5zZ3ky9yGUI/J3JWaAIAAAA26dBY01FzxCG67z0n4vOLkfL482No2hN3g75Lmi+WAAfbRMVGv8UKmQdVqC2LLGE=,0.0,,,,1900-01-01,1900-01-01,True,,
97,217,Q0000135,,,XXXXXXXXXXX723896,11.0,17.0,2016.0,7.0,,9.0,2021-03-04,2022-03-04,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,5.0,ADD,,,,,,True,Administrator,2021-04-18 07:05:22.470,Administrator,2021-04-18 07:13:47.820,ADsi5zZ3ky9yGUI/J3JWaAIAAAA5PFtvfC+K5Rga5/V5qT4IQnUPqm1net6jRYvdgjR5/Gvtt9MVP1UjwD6JYg9qCS0=,0.0,,,,1900-01-01,1900-01-01,True,,
98,218,Q0000137,,,XXXXXXXXXXX219880,30.0,157.0,2010.0,7.0,,9.0,2020-12-14,2021-12-14,14.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,11.0,EDIT,,,,,,True,Administrator,2021-04-18 06:40:08.380,Administrator,2021-04-23 03:28:16.800,ADsi5zZ3ky9yGUI/J3JWaAIAAACofnpIcGRtPzoJAoCtY9K816KjpmhBV9rrG27YrodJAHDwTxOtsVlnFVwKjEmCEr4=,0.0,,,,1900-01-01,1900-01-01,True,,
99,219,Q0000137,,,XXXXXXXXXXX773360,30.0,157.0,2011.0,7.0,,10.0,2020-12-14,2021-12-14,14.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,10.0,EDIT,,,,,,True,Administrator,2021-04-18 06:40:08.380,Administrator,2021-04-23 03:28:16.800,ADsi5zZ3ky9yGUI/J3JWaAIAAADQE5fsw7IvvWjX4WdzYz53fGUPIZvcQZ34a/NuR7cf5RsTCtPTAy7hiA0P3Fx0pDE=,0.0,,,,1900-01-01,1900-01-01,True,,
