,SId,PolicyActivityID,PolicyNumber,EffectiveDate,TransactionCode,EndorsementReason,EndorsementRemarks,ProcessDate,ProrateFactor,WrittenPremium,CreatedBy,CreatedDate,ModifiedBy,ModifiedDate
1744,20220506000002643,Q0000338,21PAT00083,2022-05-06 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2022-05-06 00:00:00.000,0.027397,0.0,INDIAOFFICE1,2022-05-09 10:27:05.917,INDIAOFFICE1,2022-05-09 10:27:05.917
1745,20220509000002650,Q0000668,21CAN00216,2022-05-02 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2022-05-02 00:00:00.000,0.671233,0.0,RSHUKLA,2022-05-09 12:21:49.340,RSHUKLA,2022-05-09 12:21:49.340
1746,20220509000002657,Q0000384,21NJN00157,2022-05-09 00:00:00,END,MULTIPLE ENDORSEMENT,Replace Vehicle,2022-05-09 00:00:00.000,0.060274,-0.01,INDIAOFFICE1,2022-05-09 15:02:43.527,INDIAOFFICE1,2022-05-09 15:02:43.527
1747,20220509000002662,Q0000685,22CAN00218,2022-04-26 00:00:00,END,MULTIPLE ENDORSEMENT,Replace Drivers,2022-04-26 00:00:00.000,0.720548,0.0,RSHUKLA,2022-05-09 15:06:52.947,RSHUKLA,2022-05-09 15:06:52.947
1748,20220509000002665,Q0000685,22CAN00218,2022-05-05 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2022-05-05 00:00:00.000,0.69589,0.0,RSHUKLA,2022-05-09 15:10:17.660,RSHUKLA,2022-05-09 15:10:17.660
1749,20220509000002703,Q0000534,21NJT00187,2022-05-05 00:00:00,END,MULTIPLE ENDORSEMENT,Replace Vehicle,2022-05-05 00:00:00.000,0.328767,0.0,RSHUKLA,2022-05-09 17:48:21.647,RSHUKLA,2022-05-09 17:48:21.647
1750,20220510000002708,Q0000545,21NJT00172,2022-05-06 00:00:00,END,MULTIPLE ENDORSEMENT,Add Drivers,2022-05-06 00:00:00.000,0.189041,0.0,INDIAOFFICE1,2022-05-10 10:38:38.507,INDIAOFFICE1,2022-05-10 10:38:38.507
1751,20220510000002715,Q0000384,21NJN00157,2022-05-09 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2022-05-09 00:00:00.000,0.060274,0.0,INDIAOFFICE1,2022-05-10 10:55:50.997,INDIAOFFICE1,2022-05-10 10:55:50.997
1752,20220510000002723,Q0000751,22ORT00082,2022-05-10 00:00:00,END,MULTIPLE ENDORSEMENT,Add Vehicle,2022-05-10 00:00:00.000,0.928767,2284.48,INDIAOFFICE1,2022-05-10 14:35:58.783,INDIAOFFICE1,2022-05-10 14:35:58.783
1753,20220511000002738,Q0000461,21PAT00170,2022-05-10 00:00:00,END,MULTIPLE ENDORSEMENT,Add Drivers,2022-05-10 00:00:00.000,0.172603,0.0,INDIAOFFICE1,2022-05-11 10:49:18.077,INDIAOFFICE1,2022-05-11 10:49:18.077
1754,20220511000002743,Q0000482,21NJL00177,2022-05-11 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2022-05-11 00:00:00.000,0.208219,0.0,INDIAOFFICE1,2022-05-11 11:26:00.703,INDIAOFFICE1,2022-05-11 11:26:00.703
1755,20220511000002747,Q0000638,21NJT00209,2022-05-11 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2022-05-11 00:00:00.000,0.542466,0.0,INDIAOFFICE1,2022-05-11 15:09:29.603,INDIAOFFICE1,2022-05-11 15:09:29.603
1756,20220511000002754,Q0000685,22CAN00218,2022-05-09 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2022-05-09 00:00:00.000,0.684932,0.0,INDIAOFFICE1,2022-05-11 15:37:55.623,INDIAOFFICE1,2022-05-11 15:37:55.623
1757,20220511000002758,Q0000515,21NJT00103 ,2022-03-04 00:00:00,END,MULTIPLE ENDORSEMENT,Delete Vehicle,2022-03-04 00:00:00.000,0.473973,-3649.58,RSHUKLA,2022-05-11 16:41:44.127,RSHUKLA,2022-05-11 16:41:44.127
1758,20220512000002763,Q0000461,21PAT00170,2022-05-12 00:00:00,END,MULTIPLE ENDORSEMENT,Delete Driver,2022-05-12 00:00:00.000,0.167123,0.0,INDIAOFFICE,2022-05-12 11:10:51.013,INDIAOFFICE,2022-05-12 11:10:51.013
1759,20220512000002768,Q0000668,21CAN00216,2022-05-12 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2022-05-12 00:00:00.000,0.643836,0.0,INDIAOFFICE,2022-05-12 11:53:49.700,INDIAOFFICE,2022-05-12 11:53:49.700
1760,20220512000002775,Q0000534,21NJT00187,2022-05-12 00:00:00,END,MULTIPLE ENDORSEMENT,Replace Vehicle,2022-05-12 00:00:00.000,0.309589,0.0,INDIAOFFICE1,2022-05-12 13:26:34.760,INDIAOFFICE1,2022-05-12 13:26:34.760
1761,20220513000002785,Q0000461,21PAT00170,2022-05-12 00:00:00,END,MULTIPLE ENDORSEMENT,Delete Drivers,2022-05-12 00:00:00.000,0.167123,0.0,INDIAOFFICE1,2022-05-13 11:16:17.850,INDIAOFFICE1,2022-05-13 11:16:17.850
1762,20220513000002792,Q0000606,21NJT00208,2022-05-13 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2022-05-13 00:00:00.000,0.515068,0.0,INDIAOFFICE1,2022-05-13 12:22:17.520,INDIAOFFICE1,2022-05-13 12:22:17.520
1763,20220513000002824,Q0000751,22ORT00082,2022-05-12 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2022-05-12 00:00:00.000,0.923288,0.0,INDIAOFFICE1,2022-05-13 15:23:04.460,INDIAOFFICE1,2022-05-13 15:23:04.460
1764,20220513000002832,Q0000544,21VAN00108,2022-05-12 00:00:00,END,MULTIPLE ENDORSEMENT,Replace Vehicle,2022-05-12 00:00:00.000,0.364384,-0.02,INDIAOFFICE1,2022-05-13 15:35:49.283,INDIAOFFICE1,2022-05-13 15:35:49.283
1765,20220513000002835,Q0000461,21PAT00170,2022-05-12 00:00:00,END,MULTIPLE ENDORSEMENT,Delete Driver,2022-05-12 00:00:00.000,0.167123,0.0,INDIAOFFICE1,2022-05-13 15:41:24.720,INDIAOFFICE1,2022-05-13 15:41:24.720
1766,20220513000002843,Q0000482,21NJL00177,2022-05-13 00:00:00,END,MULTIPLE ENDORSEMENT,Add Vehicle,2022-05-13 00:00:00.000,0.20274,2427.08,INDIAOFFICE1,2022-05-13 15:58:24.890,INDIAOFFICE1,2022-05-13 15:58:24.890
1767,20220516000002850,Q0000528,21NJT00185,2022-05-12 00:00:00,END,MULTIPLE ENDORSEMENT,Add Vehicle,2022-05-12 00:00:00.000,0.30411,1368.5,INDIAOFFICE1,2022-05-16 10:23:49.060,INDIAOFFICE1,2022-05-16 10:23:49.060
1768,20220516000002855,Q0000647,21PAT00063,2022-05-13 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2022-05-13 00:00:00.000,0.589041,0.0,INDIAOFFICE1,2022-05-16 10:33:21.053,INDIAOFFICE1,2022-05-16 10:33:21.053
1769,20220516000002859,Q0000534,21NJT00187,2022-05-13 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2022-05-13 00:00:00.000,0.306849,0.0,INDIAOFFICE1,2022-05-16 10:42:49.340,INDIAOFFICE1,2022-05-16 10:42:49.340
1770,20220516000002869,Q0000755,22NJN00234,2022-05-13 00:00:00,END,MULTIPLE ENDORSEMENT,Replace Vehicle,2022-05-13 00:00:00.000,0.90137,-0.01,INDIAOFFICE,2022-05-16 12:50:54.363,INDIAOFFICE,2022-05-16 12:50:54.363
1771,20220516000002876,Q0000359,21NJT00153,2022-05-13 00:00:00,END,MULTIPLE ENDORSEMENT,Replace Vehicle,2022-05-13 00:00:00.000,0.016438,-0.02,INDIAOFFICE,2022-05-16 13:01:38.583,INDIAOFFICE,2022-05-16 13:01:38.583
1772,20220516000002893,Q0000770,22NJN00148,2022-05-11 00:00:00,NBS,NBS,New Business,2022-05-16 00:00:00.000,1.0,15184.0,RSHUKLA,2022-05-16 14:41:21.210,RSHUKLA,2022-05-16 14:41:21.210
1773,20220516000002900,Q0000769,22PAT00083,2022-05-16 00:00:00,NBS,NBS,New Business,2022-05-16 00:00:00.000,1.0,5899.0,RSHUKLA,2022-05-16 14:42:01.657,RSHUKLA,2022-05-16 14:42:01.657
1774,20220516000002908,Q0000398,21NJL00160,2021-10-10 00:00:00,CAN,Insureds Request Plates Surrendered/Destroyed,,2021-10-10 00:00:00.000,0.372603,-23339.16,RSHUKLA,2022-05-16 17:42:39.447,RSHUKLA,2022-05-16 17:42:39.447
1775,20220517000002912,Q0000461,21PAT00170,2022-05-16 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2022-05-16 00:00:00.000,0.156164,0.0,INDIAOFFICE1,2022-05-17 10:37:23.540,INDIAOFFICE1,2022-05-17 10:37:23.540
1776,20220518000002920,Q0000682,22PAT00123 ,2022-05-17 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2022-05-17 00:00:00.000,0.679452,0.0,INDIAOFFICE1,2022-05-18 10:30:46.697,INDIAOFFICE1,2022-05-18 10:30:46.697
1777,20220518000002923,Q0000545,21NJT00172,2022-05-18 00:00:00,END,MULTIPLE ENDORSEMENT,Delete Drivers,2022-05-18 00:00:00.000,0.156164,0.0,INDIAOFFICE1,2022-05-18 10:35:22.640,INDIAOFFICE1,2022-05-18 10:35:22.640
1778,20220518000002927,Q0000482,21NJL00177,2022-05-18 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2022-05-18 00:00:00.000,0.189041,0.0,INDIAOFFICE1,2022-05-18 14:53:35.720,INDIAOFFICE1,2022-05-18 14:53:35.720
1779,20220519000002931,Q0000560,21NJT00195,2022-05-18 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2022-05-18 00:00:00.000,0.369863,0.0,INDIAOFFICE1,2022-05-19 10:59:08.910,INDIAOFFICE1,2022-05-19 10:59:08.910
1780,20220520000002935,Q0000553,21NJT00193,2022-05-19 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2022-05-19 00:00:00.000,0.367123,0.0,INDIAOFFICE,2022-05-20 10:27:09.753,INDIAOFFICE,2022-05-20 10:27:09.753
1781,20220520000002939,Q0000716,22NJT00226,2022-05-19 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2022-05-19 00:00:00.000,0.745205,0.0,INDIAOFFICE,2022-05-20 10:49:23.213,INDIAOFFICE,2022-05-20 10:49:23.213
1782,20220523000002949,Q0000754,22NJN00235,2022-05-13 00:00:00,END,MULTIPLE ENDORSEMENT,Drivers Replacement,2022-05-13 00:00:00.000,0.923288,0.0,RSHUKLA,2022-05-23 17:16:03.160,RSHUKLA,2022-05-23 17:16:03.160
1783,20220524000002956,Q0000773,22NJT00240,2022-05-20 00:00:00,NBS,NBS,New Business,2022-05-24 00:00:00.000,1.0,7320.23,RSHUKLA,2022-05-24 11:13:13.727,RSHUKLA,2022-05-24 11:13:13.727
1784,20220524000002966,Q0000446,21NJT00165,2022-05-25 00:00:00,END,MULTIPLE ENDORSEMENT,Replace Vehicle,2022-05-25 00:00:00.000,0.065753,0.02,INDIAOFFICE,2022-05-24 12:20:24.720,INDIAOFFICE,2022-05-24 12:20:24.720
1785,20220524000002972,Q0000461,21PAT00170,2022-05-20 00:00:00,END,MULTIPLE ENDORSEMENT,Add Drivers,2022-05-20 00:00:00.000,0.145205,0.0,INDIAOFFICE,2022-05-24 12:31:36.967,INDIAOFFICE,2022-05-24 12:31:36.967
1786,20220524000002976,Q0000773,22NJT00240,2022-05-20 00:00:00,CAN,,,2022-05-20 00:00:00.000,0.0,-7320.23,RSHUKLA,2022-05-24 14:22:21.063,RSHUKLA,2022-05-24 14:22:21.063
1787,20220524000002983,Q0000774,22NJT00240,2022-05-20 00:00:00,NBS,NBS,New Business,2022-05-24 00:00:00.000,1.0,8345.0,RSHUKLA,2022-05-24 16:40:08.590,RSHUKLA,2022-05-24 16:40:08.590
1788,20220524000002994,Q0000533,21NJL00106,2022-05-23 00:00:00,END,MULTIPLE ENDORSEMENT,Add Additional Insured,2022-05-23 00:00:00.000,0.284932,0.0,INDIAOFFICE,2022-05-24 16:45:57.260,INDIAOFFICE,2022-05-24 16:45:57.260
1789,20220524000003001,Q0000522,21NJT00184,2022-05-23 00:00:00,END,MULTIPLE ENDORSEMENT,Replace Vehicle,2022-05-23 00:00:00.000,0.273973,-0.01,INDIAOFFICE,2022-05-24 16:56:19.953,INDIAOFFICE,2022-05-24 16:56:19.953
1790,20220525000003005,Q0000528,21NJT00185,2022-05-20 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2022-05-20 00:00:00.000,0.282192,0.0,INDIAOFFICE1,2022-05-25 10:51:47.420,INDIAOFFICE1,2022-05-25 10:51:47.420
1791,20220525000003047,Q0000775,22NJT00241,2022-05-21 00:00:00,NBS,NBS,New Business,2022-05-25 00:00:00.000,1.0,42904.48,KFORTE,2022-05-25 16:40:32.517,KFORTE,2022-05-25 16:40:32.517
1792,20220525000003053,Q0000775,22NJT00241,2022-05-21 00:00:00,CAN,,,2022-05-21 00:00:00.000,0.0,-42904.48,RSHUKLA,2022-05-25 17:01:29.470,RSHUKLA,2022-05-25 17:01:29.470
1793,20220526000003080,Q0000744,22NJN00232,2022-05-26 00:00:00,END,MULTIPLE ENDORSEMENT,Replace Vehicle,2022-05-26 00:00:00.000,0.863014,-0.01,INDIAOFFICE,2022-05-26 11:20:16.023,INDIAOFFICE,2022-05-26 11:20:16.023
1794,20220526000003124,Q0000528,21NJT00185,2022-05-24 00:00:00,END,MULTIPLE ENDORSEMENT,Add Vehicle,2022-05-24 00:00:00.000,0.271233,1220.54,INDIAOFFICE,2022-05-26 12:56:42.370,INDIAOFFICE,2022-05-26 12:56:42.370
1795,20220526000003138,Q0000777,22NJT00085,2022-05-21 00:00:00,NBS,NBS,New Business,2022-05-26 00:00:00.000,1.0,42904.48,RSHUKLA,2022-05-26 15:34:27.600,RSHUKLA,2022-05-26 15:34:27.600
1796,20220526000003148,Q0000780,22NJT00151,2022-05-26 00:00:00,NBS,NBS,New Business,2022-05-26 00:00:00.000,1.0,4605.87,RSHUKLA,2022-05-26 15:39:35.337,RSHUKLA,2022-05-26 15:39:35.337
1797,20220526000003155,Q0000528,21NJT00185,2022-05-26 00:00:00,END,MULTIPLE ENDORSEMENT,Delete Vehicle,2022-05-26 00:00:00.000,0.265753,-1195.89,INDIAOFFICE1,2022-05-26 17:09:49.053,INDIAOFFICE1,2022-05-26 17:09:49.053
1798,20220527000003161,Q0000457,21NJL00093,2022-05-25 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2022-05-25 00:00:00.000,0.10411,0.0,INDIAOFFICE1,2022-05-27 10:35:31.240,INDIAOFFICE1,2022-05-27 10:35:31.240
1799,20220527000003166,Q0000384,21NJN00157,2022-05-19 00:00:00,END,MULTIPLE ENDORSEMENT,Delete Vehicle,2022-05-19 00:00:00.000,0.032877,-253.17,INDIAOFFICE1,2022-05-27 14:21:07.287,INDIAOFFICE1,2022-05-27 14:21:07.287
1800,20220527000003171,Q0000606,21NJT00208,2022-05-27 00:00:00,END,MULTIPLE ENDORSEMENT,Replace Vehicle,2022-05-27 00:00:00.000,0.476712,-0.01,INDIAOFFICE1,2022-05-27 15:41:24.603,INDIAOFFICE1,2022-05-27 15:41:24.603
1801,20220527000003175,Q0000560,21NJT00195,2022-05-25 00:00:00,END,MULTIPLE ENDORSEMENT,Add Drivers,2022-05-25 00:00:00.000,0.350685,0.0,INDIAOFFICE1,2022-05-27 16:51:39.613,INDIAOFFICE1,2022-05-27 16:51:39.613
1802,20220531000003180,Q0000510,21NJN00182,2022-05-26 00:00:00,END,MULTIPLE ENDORSEMENT,Add Drivers,2022-05-26 00:00:00.000,0.230137,0.0,INDIAOFFICE1,2022-05-31 10:51:54.963,INDIAOFFICE1,2022-05-31 10:51:54.963
1803,20220531000003190,Q0000553,21NJT00193,2022-05-31 00:00:00,END,MULTIPLE ENDORSEMENT,Replace Vehicle,2022-05-31 00:00:00.000,0.334247,0.0,INDIAOFFICE1,2022-05-31 13:19:08.100,INDIAOFFICE1,2022-05-31 13:19:08.100
1804,20220531000003197,Q0000639,21NJN00210,2022-05-16 00:00:00,END,MULTIPLE ENDORSEMENT,Replace Vehicle,2022-05-16 00:00:00.000,0.539726,-0.01,RSHUKLA,2022-05-31 16:42:56.697,RSHUKLA,2022-05-31 16:42:56.697
1805,20220531000003200,Q0000706,22NJN00125 ,2022-05-20 00:00:00,CAN,Insureds Request Plates Surrendered/Destroyed,,2022-05-20 00:00:00.000,0.276712,-24616.6,RSHUKLA,2022-05-31 17:33:45.943,RSHUKLA,2022-05-31 17:33:45.943
1806,20220531000003204,Q0000764,22NJN00239,2022-05-23 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2022-05-23 00:00:00.000,0.947945,0.0,RSHUKLA,2022-05-31 17:43:46.120,RSHUKLA,2022-05-31 17:43:46.120
1807,20220531000003210,Q0000693,22NJN00221,2022-05-24 00:00:00,END,MULTIPLE ENDORSEMENT,Driver Addition,2022-05-24 00:00:00.000,0.682192,0.0,RSHUKLA,2022-05-31 18:13:23.563,RSHUKLA,2022-05-31 18:13:23.563
1808,20220531000003217,Q0000777,22NJT00085,2022-05-26 00:00:00,END,MULTIPLE ENDORSEMENT,Addition of Vehicle,2022-05-26 00:00:00.000,0.986301,5289.6,RSHUKLA,2022-05-31 18:44:20.863,RSHUKLA,2022-05-31 18:44:20.863
1809,20220601000003224,Q0000461,21PAT00170,2022-06-01 00:00:00,END,MULTIPLE ENDORSEMENT,Replace Vehicle,2022-05-31 00:00:00.000,0.115068,0.0,INDIAOFFICE1,2022-06-01 10:23:38.967,INDIAOFFICE1,2022-06-01 10:23:38.967
1810,20220601000003228,Q0000639,21NJN00210,2022-05-31 00:00:00,END,MULTIPLE ENDORSEMENT,Delete Vehicles,2022-05-31 00:00:00.000,0.49863,-12055.74,INDIAOFFICE1,2022-06-01 10:39:08.463,INDIAOFFICE1,2022-06-01 10:39:08.463
1811,20220601000003235,Q0000639,21NJN00210,2022-05-31 00:00:00,END,MULTIPLE ENDORSEMENT,Add Vehicle,2022-05-31 00:00:00.000,0.49863,4018.57,INDIAOFFICE1,2022-06-01 10:45:35.163,INDIAOFFICE1,2022-06-01 10:45:35.163
1812,20220601000003238,Q0000454,21NJT00169,2022-05-31 00:00:00,CAN,Insureds Request Replaced Coverage,,2022-05-31 00:00:00.000,0.915068,-501.09,INDIAOFFICE1,2022-06-01 11:44:11.550,INDIAOFFICE1,2022-06-01 11:44:11.550
1813,20220601000003245,Q0000606,21NJT00208,2022-06-01 00:00:00,END,MULTIPLE ENDORSEMENT,Replace Vehicle,2022-06-01 00:00:00.000,0.463014,-0.01,INDIAOFFICE1,2022-06-01 13:07:45.697,INDIAOFFICE1,2022-06-01 13:07:45.697
1814,20220601000003249,Q0000510,21NJN00182,2022-05-26 00:00:00,END,MULTIPLE ENDORSEMENT,Delete Drivers,2022-05-26 00:00:00.000,0.230137,0.0,RSHUKLA,2022-06-01 14:43:07.983,RSHUKLA,2022-06-01 14:43:07.983
1815,20220601000003254,Q0000668,21CAN00216,2022-05-31 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2022-05-31 00:00:00.000,0.591781,0.0,RSHUKLA,2022-06-01 16:21:42.367,RSHUKLA,2022-06-01 16:21:42.367
1816,20220601000003258,Q0000638,21NJT00209,2022-05-26 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2022-05-26 00:00:00.000,0.50137,0.0,RSHUKLA,2022-06-01 17:05:23.837,RSHUKLA,2022-06-01 17:05:23.837
1817,20220602000003311,Q0000528,21NJT00185,2022-06-02 00:00:00,END,MULTIPLE ENDORSEMENT,Delete Vehicles,2022-06-02 00:00:00.000,0.246575,-2219.18,INDIAOFFICE1,2022-06-02 11:40:14.247,INDIAOFFICE1,2022-06-02 11:40:14.247
1818,20220602000003318,Q0000528,21NJT00185,2022-06-02 00:00:00,END,MULTIPLE ENDORSEMENT,Add Vehicle,2022-06-02 00:00:00.000,0.246575,1109.58,INDIAOFFICE1,2022-06-02 11:48:02.683,INDIAOFFICE1,2022-06-02 11:48:02.683
1819,20220602000003327,Q0000781,22ALT00242,2022-06-02 00:00:00,NBS,NBS,New Business,2022-06-02 00:00:00.000,1.0,12942.21,KFORTE,2022-06-02 12:32:49.470,KFORTE,2022-06-02 12:32:49.470
1820,20220602000003355,Q0000550,21CTN00110,2022-06-02 00:00:00,END,MULTIPLE ENDORSEMENT,Replace Vehicle,2022-06-02 00:00:00.000,0.320548,-0.01,INDIAOFFICE1,2022-06-02 17:03:52.270,INDIAOFFICE1,2022-06-02 17:03:52.270
1821,20220603000003377,Q0000782,22TXN00243,2022-06-03 00:00:00,NBS,NBS,New Business,2022-06-03 00:00:00.000,1.0,7420.0,KFORTE,2022-06-03 15:13:12.820,KFORTE,2022-06-03 15:13:12.820
1822,20220603000003390,Q0000783,22CAN00244,2022-06-03 00:00:00,NBS,NBS,New Business,2022-06-03 00:00:00.000,1.0,27645.68,KFORTE,2022-06-03 16:00:55.140,KFORTE,2022-06-03 16:00:55.140
1823,20220603000003397,Q0000729,21NJN00200,2022-06-03 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2022-06-03 00:00:00.000,0.408219,0.0,INDIAOFFICE1,2022-06-03 17:44:43.487,INDIAOFFICE1,2022-06-03 17:44:43.487
1824,20220606000003401,Q0000751,22ORT00082,2022-06-06 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2022-06-06 00:00:00.000,0.854795,0.0,INDIAOFFICE1,2022-06-06 10:38:39.620,INDIAOFFICE1,2022-06-06 10:38:39.620
1825,20220606000003405,Q0000606,21NJT00208,2022-06-06 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2022-06-06 00:00:00.000,0.449315,0.0,INDIAOFFICE1,2022-06-06 10:53:53.597,INDIAOFFICE1,2022-06-06 10:53:53.597
1826,20220606000003411,Q0000647,21PAT00063,2022-06-02 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2022-06-02 00:00:00.000,0.534247,0.0,INDIAOFFICE1,2022-06-06 11:10:34.583,INDIAOFFICE1,2022-06-06 11:10:34.583
1827,20220606000003429,Q0000522,21NJT00184,2022-06-06 00:00:00,END,MULTIPLE ENDORSEMENT,Replace Vehicle,2022-06-06 00:00:00.000,0.235616,0.0,INDIAOFFICE1,2022-06-06 13:23:42.097,INDIAOFFICE1,2022-06-06 13:23:42.097
1828,20220606000003434,Q0000660,21CAN00211,2022-06-06 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2022-06-06 00:00:00.000,0.476712,0.0,INDIAOFFICE1,2022-06-06 13:43:24.507,INDIAOFFICE1,2022-06-06 13:43:24.507
1829,20220606000003438,Q0000685,22CAN00218,2022-06-06 00:00:00,END,MULTIPLE ENDORSEMENT,Delete Vehicles,2022-06-06 00:00:00.000,0.608219,-11996.3,INDIAOFFICE1,2022-06-06 14:39:05.690,INDIAOFFICE1,2022-06-06 14:39:05.690
1830,20220606000003446,Q0000781,22ALT00242,2022-06-06 00:00:00,END,MULTIPLE ENDORSEMENT,Replace Vehicle,2022-06-06 00:00:00.000,0.989041,0.0,INDIAOFFICE1,2022-06-06 14:59:05.300,INDIAOFFICE1,2022-06-06 14:59:05.300
1831,20220606000003453,Q0000461,21PAT00170,2022-06-03 00:00:00,END,MULTIPLE ENDORSEMENT,Add Vehicle,2022-06-03 00:00:00.000,0.106849,417.36,INDIAOFFICE1,2022-06-06 15:56:09.160,INDIAOFFICE1,2022-06-06 15:56:09.160
1832,20220606000003456,Q0000554,21NJT00190,2022-06-02 00:00:00,CAN,Non Payment of Premium,,2022-06-02 00:00:00.000,0.715068,-6537.03,RSHUKLA,2022-06-06 15:59:25.157,RSHUKLA,2022-06-06 15:59:25.157
1833,20220606000003459,Q0000538,21NJT00189,2022-06-02 00:00:00,CAN,Non Payment of Premium,,2022-06-02 00:00:00.000,0.715068,-6614.56,RSHUKLA,2022-06-06 16:00:23.053,RSHUKLA,2022-06-06 16:00:23.053
1834,20220606000003460,Q0000461,21PAT00170,2022-06-03 00:00:00,END,MULTIPLE ENDORSEMENT,Delete Vehicle,2022-06-03 00:00:00.000,0.106849,-417.35,INDIAOFFICE1,2022-06-06 16:01:57.530,INDIAOFFICE1,2022-06-06 16:01:57.530
1835,20220606000003468,Q0000643,21NJT00212,2022-06-03 00:00:00,END,MULTIPLE ENDORSEMENT,Add Vehicle,2022-06-03 00:00:00.000,0.493151,2624.04,INDIAOFFICE1,2022-06-06 16:14:38.050,INDIAOFFICE1,2022-06-06 16:14:38.050
1836,20220607000003473,Q0000534,21NJT00187,2022-06-03 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2022-06-03 00:00:00.000,0.249315,0.0,INDIAOFFICE1,2022-06-07 11:00:53.613,INDIAOFFICE1,2022-06-07 11:00:53.613
1837,20220608000003482,Q0000654,21PAN00215,2022-06-07 00:00:00,END,MULTIPLE ENDORSEMENT,Replace Vehicle,2022-06-07 00:00:00.000,0.564384,-0.01,INDIAOFFICE1,2022-06-08 10:31:59.593,INDIAOFFICE1,2022-06-08 10:31:59.593
1838,20220608000003497,Q0000674,22NJN00217,2022-06-02 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2022-06-02 00:00:00.000,0.613699,0.0,RSHUKLA,2022-06-08 13:51:47.600,RSHUKLA,2022-06-08 13:51:47.600
1839,20220608000003503,Q0000550,21CTN00110,2022-06-02 00:00:00,END,MULTIPLE ENDORSEMENT,Model change,2022-06-02 00:00:00.000,0.320548,0.0,RSHUKLA,2022-06-08 14:13:03.760,RSHUKLA,2022-06-08 14:13:03.760
1840,20220609000003507,Q0000643,21NJT00212,2022-06-08 00:00:00,END,MULTIPLE ENDORSEMENT,Delete Vehicle,2022-06-08 00:00:00.000,0.479452,-2551.16,INDIAOFFICE1,2022-06-09 11:23:52.107,INDIAOFFICE1,2022-06-09 11:23:52.107
1841,20220609000003511,Q0000482,21NJL00177,2022-06-06 00:00:00,END,MULTIPLE ENDORSEMENT,Delete Driver,2022-06-06 00:00:00.000,0.136986,0.0,RSHUKLA,2022-06-09 11:34:09.350,RSHUKLA,2022-06-09 11:34:09.350
1842,20220609000003521,Q0000741,22CAN00230,2022-06-09 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2022-06-09 00:00:00.000,0.791781,0.0,INDIAOFFICE1,2022-06-09 11:36:32.613,INDIAOFFICE1,2022-06-09 11:36:32.613
1843,20220609000003537,Q0000682,22PAT00123 ,2022-06-08 00:00:00,END,MULTIPLE ENDORSEMENT,Delete Drivers,2022-06-08 00:00:00.000,0.619178,0.0,INDIAOFFICE1,2022-06-09 12:28:46.733,INDIAOFFICE1,2022-06-09 12:28:46.733
1844,20220609000003543,Q0000682,22PAT00123 ,2022-06-08 00:00:00,END,MULTIPLE ENDORSEMENT,Add Drivers,2022-06-08 00:00:00.000,0.619178,0.0,INDIAOFFICE1,2022-06-09 12:59:28.073,INDIAOFFICE1,2022-06-09 12:59:28.073
1845,20220609000003547,Q0000638,21NJT00209,2022-06-07 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2022-06-07 00:00:00.000,0.468493,0.0,RSHUKLA,2022-06-09 13:42:14.810,RSHUKLA,2022-06-09 13:42:14.810
1846,20220609000003554,Q0000654,21PAN00215,2022-06-06 00:00:00,END,MULTIPLE ENDORSEMENT,Replace Vehicle,2022-06-06 00:00:00.000,0.567123,-0.01,RSHUKLA,2022-06-09 14:04:17.350,RSHUKLA,2022-06-09 14:04:17.350
